id,question,answer,type,level,supporting_facts,context
5a82c31455429940e5e1a930,Do Abigail Child and Nabil Ayouch both write media?,yes,comparison,medium,"{'title': array(['Abigail Child', 'Nabil Ayouch'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Abigail Child is a filmmaker, poet, and writer who has been active in experimental writing and media since the 1970s.  She has completed more than thirty film and video works and installations, and six books.  An acknowledged pioneer in montage, Child’s early film work addressed the interplay between sound and image through reshaping narrative tropes, prefiguring many concerns of contemporary film and media. Nabil Ayouch (born 1 April 1969) is a French-Moroccan television and film director, producer and writer of Moroccan origin. Much Loved (also known as Zin Li Fik) is a 2015 French-Moroccan drama film directed by Nabil Ayouch about the prostitution scene in Marrakesh.  It was screened in the Directors' Fortnight section at the 2015 Cannes Film Festival.  The film has been banned in Morocco for its ""contempt for moral values and the Moroccan woman"".  It was screened in the Contemporary World Cinema section of the 2015 Toronto International Film Festival. Horses of God (French: Les chevaux de Dieu , Arabic: يا خيل الله‎ ‎ , translit.   Ya khayl Allah) is 2012 Moroccan drama film about the 2003 Casablanca bombings.  It was directed by Nabil Ayouch, and based on the novel ""The Stars of Sidi Moumen"" by Moroccan writer Mahi Binebine.  The film won several awards, and was Morocco's submission for the 85th Academy Awards (held in February 2013). Nabil Kassel (born March 10, 1984) is an Algerian boxer best known to win the middleweight gold at the 2007 All-Africa Games.  The family name is Kassel, Algerians generally write this first (Kassel Nabil). Whatever Lola Wants is a 2007 French-Canadian romantic drama film directed by Nabil Ayouch.  The film had its world premiere on December 11, 2007 at the Dubai International Film Festival and stars Laura Ramsey as an American postal worker who travels to Egypt to seek out a legendary belly dancer. Ana Maria Simo is a New York playwright, essayist and novelist.  Born in Cuba, educated in France, and writing in English, she has collaborated with such experimental artists as composer Zeena Parkins, choreographer Stephanie Skura and filmmakers Ela Troyano and Abigail Child. Mektoub is a 1997 French-Moroccan drama film directed by Nabil Ayouch.  The film was selected as the Moroccan entry for the Best Foreign Language Film at the 71st Academy Awards, but was not accepted as a nominee."
5a8ba8945542997f31a41d9e,"Mathew Stuart Sinclair (born 9 November 1975) is an Australian-born New Zealand cricketer, he holds the equal world record for the highest Test score (214) by a number three batsman on debut when he opened his international career against West Indies in the 1999, Boxing Day Test match is a cricket Test match held in Melbourne, Victoria in which country?",Australia,bridge,easy,"{'title': array(['Mathew Sinclair', 'Boxing Day Test'], dtype=object), 'sent_id': array([2, 0], dtype=int32)}","Shaiza Said Khan (born March 18, 1969) is a former female cricket player from Pakistan.  She was a member of the national Women's team in Pakistan and the Punjab Women Cricket Team.  Shaiza Khan was the pioneer of Women's Cricket in Pakistan.  She was the first captain of Pakistan Women's ODI and Test matches.  Shaiza Khan is currently a World Record Holder.  She holds the world record for Highest Wickets in a Test Match (13 wickets) against West Indies in 2004 in Karachi.  During her 13 wicket haul she also got a Hatrick which is only the second in women's test history after Betty Wilson. She still holds the record for the best bowling in a test match(13-226) Denagamage Praboth Mahela de Silva Jayawardene (Sinhalese: මහේල ජයවර්ධන ; born 27 May 1977), known as Mahela Jayawardene, is a former Sri Lankan cricketer and captain of the Sri Lankan cricket team.  He is regarded as one of the modern greats of batsmanship, specially due to his mastery of playing spin bowling.  Jayawardene's highest test score, 374 against South Africa is the highest test score by a right handed batsman in the history of test cricket.  It is also regarded as the highest absolutely chance-less innings by a batsman in test cricket history. Test cricket is the oldest form of cricket played at international level.  A Test match takes place over a period of five days, and is played by teams representing Full Member nations of the International Cricket Council (ICC).  Sri Lanka obtained Full Member status of the ICC in 1981, becoming the eighth nation eligible to play Test cricket.  The Sri Lanka national cricket team played their first Test match on 17 February 1982 against England, and recorded their first victory in a match against India on 6 September 1985.  Since then, they have played nearly 200 matches, against every other Test-playing nation.  Sri Lanka holds the world record for the highest team score, which was established against India in 1997.  The highest partnership in Test cricket was also established by two Sri Lankan batsmen; Mahela Jayawardene and Kumar Sangakkara.  Sri Lankan players also hold the highest partnership scores for the second and third wickets."
5a7b508e55429927d897bf84,"Worn throughout the Caribbean region, notably in Cuba and Jamaica as wedding attire, what upper-body form does the guayabera take for men?",bush jacket,bridge,hard,"{'title': array(['Quadrille dress', 'Guayabera'], dtype=object), 'sent_id': array([6, 2], dtype=int32)}","The Major League Soccer Caribbean Combine is an annual showcase of Caribbean football talent between the ages of 18-21 organized jointly by Major League Soccer and the Caribbean Football Union in 2013, with the inaugural combine being held in January 2014.  All 31 member associations are encouraged to send representatives that fit the criteria.  The combine provides opportunities for Caribbean players to be observed by MLS scouts with the hopes of being invited to the MLS Combine, an invite-only showcase event held in Fort Lauderdale, Florida prior to the annual MLS SuperDraft.  The combine is part of an agreement between the two entities as they try to promote football development throughout the Caribbean region.  About the impact of Caribbean players on the league, MLS Technical Director Alfonso Mondelo said, ""Quite a few players have played, continue to play in the MLS and have done so successfully...Now we are looking forward to the next generation of players who will be coming in"", while MLS Executive Vice President Todd Durbin said, “We recognize that the CONCACAF area, and particularly the Caribbean, is rich with soccer talent, and this will be an opportunity for our scouts to evaluate and identify the region’s top players...Caribbean players from islands like Jamaica, Haiti, Grenada and others have been key performers in MLS.  This event will help recognize the next generation of MLS stars as we look to achieve our goal of being among the best leagues in the world by 2022.”  From a Caribbean perspective, CFU President Gordon Derrick stated, “As CFU Member Associations turn their attention to Russia 2018, this is an exciting developmental opportunity for the opulent young talent in the Caribbean to assess their developmental level and the growth required to play at the highest level...This partnership with MLS is another way in which we at the CFU are seeking to bridge the gap that exists between talent availability and scouting opportunities that the Caribbean region has received from professional leagues.” A wedding cake topper is a small model that sits on top of the wedding cake, normally a representation of the couple in formal wedding attire. In Jamaica, the quadrille dress is made of cotton.  It's called a ""bandana skirt.""  The skirt is worn with a ruffled sleeve blouse and a matching head tie.  The traditional dress is made out of red and white cotton plaid, maroon and white plaid, or madras.  The plaid material is called ""bandana fabric"".  Men wear a shirt made out of the same fabric and white pants during quadrille and folk dances.  However, for weddings, the traditional male attire is a bush jacket made of linen fabric and black dress pants or a tuxedo and the female attire is a white wedding dress.  In many countries, the bush jacket is known as a guayabera.  In Africa, the bush jacket is known as a safari shirt and is worn in the same manner as the safari jacket. Zhiduo (直裰), or Zhishen (直身), or Zhibai (直襬) is the traditional Chinese attire for men.  It was worn in the Ming dynasty and was the most popular form of clothing for men.  It is a form of casual wear, and is the most common form of attire for men in the Ming Dynasty."
5ab706aa554299110f219a98,In which year was this brand name founded on which Sony Ericsson K608i became available?,2002,bridge,medium,"{'title': array(['Sony Ericsson K600', 'Hutchison 3G', 'Hutchison 3G'], dtype=object), 'sent_id': array([4, 0, 1], dtype=int32)}","Three is a brand name under which several UMTS-based mobile phone networks and Broadband Internet Providers operate in Australia, Austria, Denmark, Hong Kong, Macau, Indonesia, Ireland, Italy, Sweden, and the United Kingdom.  The company was founded in 2002. The 2009 Copa Sony Ericsson Colsanitas was a tennis tournament played on outdoor clay courts.  It was the 12th edition of the Copa Sony Ericsson Colsanitas, and was on the International category of the 2009 WTA Tour.  It took place at the Club Campestre El Rancho in Bogotá, Colombia, from February 14 through February 22, 2009.  This was the first year it was sponsored by Sony Ericsson. The Sony Ericsson Xperia arc S (Xperia LT18i) is a high-end smartphone developed by Sony Ericsson running Google's operating system Android 2.3.4 (Gingerbread).  It is an upgrade of the Xperia Arc.  It is the last phone carrying the Sony Ericsson brand, before Sony bought Ericsson's stake in the joint-venture. The 13th Empire Awards ceremony (officially known as the Sony Ericsson Empire Awards), presented by the British film magazine ""Empire"", honored the best films of 2007 and took place on 9 March 2008 at the Grosvenor House Hotel in London, England.  During the ceremony, ""Empire"" presented Empire Awards in 12 categories as well as three honorary awards.  The awards for the Sony Ericsson Soundtrack and the Done In 60 Seconds competition were first introduced this year.  The Best Newcomer returned to a single award, having last year been split into ""Best Male Newcomer"" and ""Best Female Newcomer"" awards and the honorary Outstanding Contribution to British Cinema was renamed to Outstanding Contribution to British Film.  The ceremony was televised in the United Kingdom by ITV2 on March 10.  Welsh actor Rob Brydon hosted the show for the first time.  The awards were sponsored by Sony Ericsson for the fifth year, having last sponsored the 11th ceremony held in 2006. The Sony Ericsson K600 is a 3G mobile phone handset manufactured by Sony Ericsson.  It was announced in the first quarter of 2005.  The K600i is its international variant.  Generally available on the Orange network in the UK, the K600i is very closely related to the K608i and V600i models, and was produced at the same time."
5abfabb55542994516f454e6,Name an American clothing and accessories retailer that short-lived spinoff Martin+Osa?,American Eagle Outfitters,bridge,medium,"{'title': array(['Ruehl No.925', 'American Eagle Outfitters'], dtype=object), 'sent_id': array([1, 0], dtype=int32)}","Hobbs is a women’s clothing, footwear and accessories retailer based in London, UK.  It was founded in Hampstead in 1981 and began as a shoe retailer.  Hobbs now has stores across the United Kingdom and concession stores in the United States and Germany.  The online store serves 55 countries worldwide.  Hobbs is popularly associated with clothing priced in the mid range for a customer base that is largely middle-aged and older.  Among its best-known customers are the Duchess of Cambridge and her sister, Pippa Middleton. Guess (styled as GUESS or Guess?)  is an American clothing brand and retailer.  In addition to clothing for both men and women, Guess markets other fashion accessories such as watches, jewelry, perfumes, and shoes. Martin + Osa (Martin & Osa) was a brand of clothing and stores developed by American Eagle Outfitters.  The store's name and inspiration came from Martin and Osa Johnson, a husband and wife team from southeast Kansas who explored Africa and the South Pacific Islands, chronicling their travels in photographs and diaries. Chico's is a retail women's clothing chain founded in 1983 by a three-person operation on Sanibel Island, Florida.  Chico's FAS, Inc. is an American women’s clothing and accessories retailer.  The company was founded by Marvin and Helene Gralnick and is headquartered in Ft. Myers, Florida.  Chico's FAS operates three brands: its namesake Chico's, White House | Black Market and Soma.  As of November 1, 2014, Chico's FAS operated 1,557 women's clothing stores in the US and Canada and sold merchandise through franchise locations in Mexico. Zara (] ) is a Spanish clothing and accessories retailer based in Arteixo, Galicia.  The company was founded in 1975 by Amancio Ortega and Rosalía Mera.  It is the main brand of the Inditex group, the world's largest apparel retailer.  The fashion group also owns brands such as Massimo Dutti, Pull and Bear, Bershka, Stradivarius, Oysho, Zara Home, and Uterqüe."
5ac0ffec5542996f0d89cc50,"Sammy Hagar and Pierre Bouvier, share which mutual occupations?","singer, songwriter, musician",comparison,easy,"{'title': array(['Sammy Hagar', 'Pierre Bouvier'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","""Finish What Ya Started"" is a song by Van Halen taken from their 1988 album ""OU812"".  Despite the album being seemingly complete, Eddie Van Halen came up with the riff at 2 in the morning and went down to his then-neighbor Sammy Hagar to show it.  Hagar let Eddie in, and the two played guitars in his balcony until they had a completed song.  Once Eddie left, Hagar decided to write the lyrics despite being late at night.  The theme wound up being unfulfilled sex, summed up by Hagar as ""blue balls.  In the song, Eddie Van Halen recorded his guitar part on a Fender Stratocaster plugged direct into the studio mixing console.  The song is one of only two Van Halen tracks featuring Sammy Hagar playing a rhythm guitar part, which he played on a Gibson acoustic. Sammy Hagar is Sammy Hagar's second solo album, released in 1977.  It is also often referred to as The Red Album, as it includes Hagar's first anthem, ""Red"", which is also the basis for his nickname ""The Red Rocker"".  Future multi-platinum selling producer Scott Mathews was talked into playing a drum solo on ""Red"" after being told Ringo Starr had played his only drum solo in the very same room on The Beatles' last album, named after the EMI Studios this album was recorded in, Abbey Road. Sammy Hagar & Friends is a solo album by Sammy Hagar.  It is his twelfth solo studio album.  The album was released on September 24, 2013, by Frontiers Records. Charles-André ""Chuck"" Comeau {'1': "", '2': "", '3': "", '4': ""} (born 17 September 1979) is a Canadian musician and drummer, best known for being the drummer of the rock band Simple Plan.  He also founded the apparel company Role Model Clothing along with his bandmate Pierre Bouvier and the band's best friend, Patrick Langlois.  He is also former drummer for the punk rock band Reset from 1993 to 1999, which he quit to form Simple Plan with his Reset bandmate who also left Reset, Pierre Bouvier. A Fistful of Alice is a live album by Alice Cooper.  It was released in 1997, and was recorded the previous year at Sammy Hagar's Cabo Wabo club in Cabo San Lucas, Mexico.  Slash plays guitar for part of the album (returning the favor after Cooper guested on ""The Garden from the 1991 Guns N' Roses album ""Use Your Illusion I"") and Cooper says before the song ""Desperado"" that it was written about Jim Morrison, who died in 1971, the same year Cooper wrote the song.  Also featured in the album are Rob Zombie on vocals and Sammy Hagar on guitar."
5ae56bf15542993aec5ec1a7,Which Texas city is known for gambling and is home to the Texas Lottery?,Austin,bridge,medium,"{'title': array(['Gambling in Texas', 'Texas Lottery'], dtype=object), 'sent_id': array([0, 1], dtype=int32)}","The Texas Lottery is the government-operated lottery available throughout Texas.  It is operated by the Texas Lottery Commission, headquartered in downtown Austin. The Port of Texas City is a major deepwater port in Texas City, Texas at Galveston Bay, United States.  Its location on the bay, which is used by the Port of Houston and the Port of Galveston, puts Texas City in the heart of one of the world's most important shipping hubs.  s of 2008 the Port of Texas City was the 14th leading port in the United States by total tons of trade and as of 2007 it was the 87th leading port in the world, according to the American Association of Port Authorities. Legal forms of gambling in the U.S. state of Texas include the Texas Lottery; parimutuel wagering on horse and greyhound racing; charitable bingo, pull-tabs, and raffles; and three Indian casinos. Texas City Independent School District is a public school district based in Texas City, Texas.  It serves most of Texas City and La Marque as well as a portion of Tiki Island. The Texas City Refinery explosion occurred on March 23, 2005, when a hydrocarbon vapor cloud was ignited and violently exploded at the ISOM isomerization process unit at BP's Texas City refinery in Texas City, Texas, killing 15 workers, injuring more than 180 others and severely damaging the refinery.  The Texas City Refinery was the second-largest oil refinery in the state, and the third-largest in the United States with an input capacity of 437000 oilbbl per day as of January 1, 2000.  BP acquired the Texas county refinery as part of its merger with Amoco in 1999. The Davison Home is a Victorian structure built between 1895 and 1897 by Frank B. Davison (1855–1935), a pioneer of Texas City, Texas, and his wife Florence Grace Haven.  It is currently operated as a museum by the Texas City Historical Association in the city originally known as Shoal Point. Texas City High School (TCHS) is a public high school in Texas City, Texas in Greater Houston.  It is one of two high schools in the Texas City Independent School District (TCISD). Texas City is a city in Galveston County in the US state of Texas.  Located on the southwest shoreline of Galveston Bay, Texas City is a busy deepwater port on Texas' Gulf Coast, as well as a petroleum refining and petrochemical manufacturing center.  The population was 45,099 at the 2010 census, making it the third-largest city in Galveston County, behind League City and Galveston.  It is a part of Houston–The Woodlands–Sugar Land metropolitan area.  The city is notable as the site of a major explosion in 1947 that demolished the port and nearly destroyed the city."
5a886fdd55429938390d3f5b,Where was Barbarossa Chandelier crowned Holy Roman Emperor?,Aachen,bridge,medium,"{'title': array(['Barbarossa Chandelier', 'Frederick I, Holy Roman Emperor'],
      dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Frederick I (German: ""Friedrich I"" , Italian: ""Federico I"" ; 1122 – 10 June 1190), also known as Frederick Barbarossa (Italian: ""Federico Barbarossa"" ), was the Holy Roman Emperor from 1155 until his death.  He was elected King of Germany at Frankfurt on 4 March 1152 and crowned in Aachen on 9 March 1152.  He became King of Italy in 1155 and was crowned Roman Emperor by Pope Adrian IV on 18 June 1155.  Two years later, the term ""sacrum "" (""holy"") first appeared in a document in connection with his Empire.  He was later formally crowned King of Burgundy, at Arles on 30 June 1178.  He was named ""Barbarossa "" by the northern Italian cities which he attempted to rule: Barbarossa means ""red beard"" in Italian; in German, he was known as ""Kaiser Rotbart "", which has the same meaning. The Barbarossa Chandelier (German: ""Barbarossaleuchter"") was made on the order of Emperor Frederick I, nicknamed Barbarossa, and his wife Beatrice sometime between 1165 and 1170 and was installed under the cupola of the Palatine Chapel in Aachen Cathedral.  The chandelier was a donation in honour of Mary, Mother of God, the patroness of Aachen Cathedral and simultaneously represented a tribute to the builder of the cathedral, Charlemagne. Holy Roman Empress or Empress of the Holy Roman Empire is the title given to the consort (wife) or regent of the Holy Roman Emperor.  The elective dignity of Holy Roman Emperor was restricted to males only, therefore there was never a Holy Roman Empress regnant, though women such as Theophanu or Maria Theresa of Austria, who controlled the power of rule, served as de facto Empresses regnant. The Azelin chandelier (German: ""Azelinleuchter"" ) is a Romanesque wheel chandelier, made in the 11th century for the Hildesheim Cathedral in Hildesheim, Germany, a UNESCO World Cultural Heritage site since 1985.  It is the oldest of four extant wheel chandeliers from that period, along with the Hezilo chandelier, also in Hildesheim, the Barbarossa chandelier in the Aachen Cathedral, and the Hartwig chandelier in the Abbey of Comburg.  It was believed to be donated by Bishop Azelin, however his predecessor Thietmar is more likely to be the patron.  Therefore, the chandelier is also called the Thietmar chandelier (""Thietmarleuchter""). The monarchs of Prussia were members of the House of Hohenzollern who were the hereditary rulers of the former German state of Prussia from its founding in 1525 as the Duchy of Prussia.  The Duchy had evolved out of the Teutonic Order, a Roman Catholic crusader state and theocracy located along the eastern coast of the Baltic Sea.  The Teutonic Knights were under the leadership of a Grand Master, the last of whom, Albert, converted to Protestantism and secularized the lands, which then became the Duchy of Prussia.  The Duchy was initially a vassal of the Kingdom of Poland, as a result of the terms of the Prussian Homage whereby Albert was granted the Duchy as part of the terms of peace following the Prussian War.  When the main line of Prussian Hohenzollerns died out in 1618, the Duchy passed to a different branch of the family, who also reigned as Electors of Brandenburg in the Holy Roman Empire.  While still nominally two different territories, Prussia under the suzerainty of Poland and Brandenburg under the suzerainty of the Holy Roman Empire, the two states are known together historiographically as Brandenburg-Prussia."
5adeb0e955429939a52fe95c,"Liz Rose, is an American country music songwriter best known for her work with Taylor Swift, and  has co-written twenty of Swift's officially-released songs and singles, including which song was written by Swift and Liz Rose and produced by Nathan Chapman, with Swift's aid?",White Horse,bridge,easy,"{'title': array(['Liz Rose', 'White Horse (Taylor Swift song)'], dtype=object), 'sent_id': array([1, 0], dtype=int32)}","""You Belong with Me"" is a song performed by American singer-songwriter Taylor Swift.  The song was co-written by Swift and Liz Rose and produced by Nathan Chapman with Swift's aid.  It was released on April 18, 2009, by Big Machine Records as the third single from Swift's second studio album, ""Fearless"" (2008).  Swift was inspired to write ""You Belong with Me"" after overhearing a male friend of hers arguing with his girlfriend through a phone call; she continued to develop a story line afterward.  The song contains many pop music elements and its lyrics have Swift desiring an out-of-reach love interest. ""Teardrops on My Guitar"" is a song by American singer-songwriter Taylor Swift.  The song was co-written by Swift, alongside Liz Rose and produced by Nathan Chapman with Swift's aid.  ""Teardrops on My Guitar"" was released on February 19, 2007 by Big Machine Records, as the second single from Swift's eponymous debut album (2006).  The song was later included on the international release of Swift's second studio album, ""Fearless"" (2008), and released as the second pop single from the album in the United Kingdom.  It was inspired by Swift's experience with Drew Hardwick, a classmate of hers for whom she had feelings.  He was completely unaware and continually spoke about his girlfriend to Swift, something she pretended to be endeared by.  Years afterwards, Hardwick appeared at Swift's house, but Swift rejected him.  Musically, the track is soft and is primarily guided by a gentle acoustic guitar.  Critics have queried the song's classification as country music, with those in agreement (such as Grady Smith of ""Rolling Stone"") citing the themes and narrative style as country-influenced and those opposed (such as Roger Holland of ""PopMatters"") indicating the pop music production and instrumentation lack traditional country elements. ""Picture to Burn"" is a song recorded by American singer-songwriter Taylor Swift.  It was co-written by Swift and Liz Rose, and produced by Nathan Chapman.  It was released on February 3, 2008 by Big Machine Records as the fourth single from Swift's eponymous studio album, ""Taylor Swift"" (2006).  It was inspired by the narcissistic and cocky nature of her former high school classmate and ex-boyfriend Jordan Alford with whom Swift never established a formal relationship.  In retrospect, Swift has stated that she has evolved on a personal level and as a songwriter, claiming she processed emotions differently since ""Picture to Burn"".  The song was chosen as a single based on the audience's reaction to it in concert."
5a8c517e5542995e66a475b7,"What is the name of the home stadium of this team in the Federal Hockey League, which Adam McKenzie is currently a member of?",Hara Arena,bridge,medium,"{'title': array(['Adam McKenzie', 'Dayton Demolition'], dtype=object), 'sent_id': array([1, 0], dtype=int32)}","The John F. Kennedy Civic Arena (also known as Kennedy Arena) is an indoor ice skating and ice hockey arena located in Rome, New York.  The arena was home to the Copper City Chiefs of the North East Hockey League during the league's failed 2007–2008 season.  The arena would have been home to the Eastern Professional Hockey League franchise, but the team folded before the season.  Since 2010, it has been home to the Rome Frenzy of the Federal Hockey League. Adam McKenzie (born May 25, 1990) is an American professional ice hockey player.  He is currently a member of the Dayton Demolition of the Federal Hockey League (FHL).  He previously played professionally for Indy Fuel of the ECHL. The 2013–14 Federal Hockey League season was the fourth season of the Federal Hockey League. The Dayton Demolition was a minor league professional ice hockey team in the Federal Hockey League based in Dayton, Ohio and played their home games at Hara Arena.  The team was known as the Berkshire Battalion in North Adams, Massachusetts before it relocated to Dayton in July 2015 to replace the defunct Dayton Demonz after failing to come to an arena agreement. The 2015–16 Federal Hockey League season is the sixth season of the Federal Hockey League.  The regular season lasted from November 6, 2015 to April 3, 2016.  The Port Huron Prowlers would win the league championship by sweeping the Danbury Titans. The 2010–11 Federal Hockey League season was the inaugural season of the Federal Hockey League.  The Akwesasne Warriors won the season championship. The 2016–17 Federal Hockey League season is the seventh season of the Federal Hockey League.  The regular season ran from October 28, 2016 to April 2, 2017, with an unbalanced 56-game schedule between the seven teams.  The Danville Dashers won their first Commissioner's Cup. The 2012–13 Federal Hockey League season was the third season of the Federal Hockey League. The 2014–15 Federal Hockey League season was the fifth season of the Federal Hockey League."
5abdf05d55429933744ab830,What nationality are Ralph Tresvant and Chad Smith?,American,comparison,medium,"{'title': array(['Ralph Tresvant', 'Chad Smith'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","""Old Thing Back"" is a 2015 single by Norwegian DJ Matoma that is a club remix of the 2007 song ""Want That Old Thing Back"" by The Notorious B.I.G. featuring Ja Rule and Ralph Tresvant.  ""Want That Old Thing Back"" appeared on the compilation album ""Greatest Hits"", and is a remix of the 1995 Notorious B.I.G. single ""One More Chance"".  ""Old Thing Back"" is credited to ""Matoma and The Notorious B.I.G. featuring Ja Rule & Ralph Tresvant"". Chad Smith's Bombastic Meatbats is an American instrumental funk rock band from Los Angeles, California.  It consists of Red Hot Chili Peppers' drummer Chad Smith, guitarist Jeff Kollman (from Cosmosquad), bassist Kevin Chown (Uncle Kracker, Tarja Turunen), and Ed Roth (Ronnie Montrose, Gamma). Chadwick Gaylord Smith (born October 25, 1961) is an American musician and the current drummer of the Red Hot Chili Peppers, which he joined in 1988.  The group was inducted into the Rock and Roll Hall of Fame in 2012.  Smith is also the drummer of the hard rock supergroup Chickenfoot, formed in 2008, and is currently the all-instrumental outfit Chad Smith's Bombastic Meatbats, who formed in 2007.  As one of the most highly sought-after drummers, Smith has recorded with Glenn Hughes, Johnny Cash, John Fogerty, The Dixie Chicks, Jennifer Nettles, Kid Rock, Jake Bugg, and The Avett Brothers.  In 2010, joined by Dick Van Dyke and Leslie Bixler, he released ""Rhythm Train"", a critically acclaimed children's album which featured Smith singing and playing various instruments. Ralph Edward Tresvant Sr. (born May 16, 1968), also known as Rizz and Rizzo, is an American contemporary R&B singer best known as the lead singer of R&B/pop group New Edition.  As a solo artist, Tresvant released the album ""Ralph Tresvant"" (1990).  In 2008, he began touring with Bobby Brown and Johnny Gill in a new group named Heads of State. Algee Smith (born November 7, 1994) is an American actor and singer.  After appearing in several small television roles in 2017, Smith first rose to fame portraying Ralph Tresvant in BET's ""The New Edition Story"" miniseries.  The same year, he garnered critical acclaim as Larry Reed in Katheryn Bigelow's film ""Detroit"".  In 2018, he's set to star in the film, ""The Hate U Give"" ""Word to the Mutha!""  is a song co-written and performed by American contemporary R&B group Bell Biv DeVoe.  It originally appeared on their debut studio album ""Poison"" under the title ""Ronnie, Bobby, Ricky, Mike, Ralph and Johnny (Word to the Mutha)!"""
5a79253055429907847277cb,"Julien Duvivier and Andrew Adamson, have which occupation in common?",film director,comparison,easy,"{'title': array(['Julien Duvivier', 'Andrew Adamson'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","The Burning Court (French: La chambre ardente ) is a French-Italian-German film directed by Julien Duvivier, released in 1962.  The script was written by Charles Spaak and Duvivier, from the novel of the same name by John Dickson Carr. Julien Duvivier (] ; 8 October 1896, Lille – 29 October 1967, Paris) was a French film director.  He was prominent in French cinema in the years 1930-1960.  Amongst his most original films, chiefly notable are ""La Bandera"", ""Pépé le Moko"", ""Panique"", ""Voici le temps des assassins"" and """". La belle équipe is a 1936 French film directed by Julien Duvivier.  The script was written by Duvivier and Charles Spaak.  Maurice Yvain provided the score.  Jean Gabin's song ""Quand on s'promène au bord de l'eau"" was written by Duvivier, Yvain and Louis Poterat.  Interiors were shot at the Studios de Joinville in Joinville-le-Pont, Val-de-Marne, with exteriors at Chennevières-sur-Marne.  The film is also known as ""They Were Five"". Flesh and Fantasy is a 1943 American anthology film directed by Julien Duvivier, starring Edward G. Robinson, Charles Boyer, Robert Cummings, and Barbara Stanwyck.  The making of this film was inspired by the success of Duvivier's previous anthology film, the 1942 ""Tales of Manhattan"".  ""Flesh and Fantasy"" tells three stories, unrelated but with a supernatural theme, by Ellis St. Joseph, Oscar Wilde, and László Vadnay.  Tying together the three segments is a conversation about the occult between two clubmen, one played by humorist Robert Benchley. The Red Head (French: Poil de carotte) is a 1925 French silent drama film directed by Julien Duvivier and starring Henry Krauss, Charlotte Barbier-Krauss and André Heuzé.  Duvivier remade it as a sound film of the same name in 1932. The Man in the Raincoat (French: L'Homme à l'imperméable ) is a French-Italian comedy-thriller film directed by Julien Duvivier, scripted by the director and René Barjavel, from the 1954 novel ""Tiger by the Tail"" by James Hadley Chase.  It was released in 1957 and shown at the 7th Berlin International Film Festival in competition for the Golden Bear.  It stars Fernandel, (with whom Duvivier had made two successful Don Camillo films earlier in the 1950s), and Bernard Blier."
